"subject","trial","dots_left","dots_right","correct","rt","confidence"
17,76,58,50,FALSE,1489.06999999599,2
17,77,60,50,TRUE,2675.74500000046,2
17,78,50,60,TRUE,1136.55999999901,3
17,79,58,50,TRUE,1100.0950000016,3
17,80,50,58,TRUE,1578.62999998906,4
17,81,56,50,TRUE,1849.24500000488,3
17,82,56,50,TRUE,4104.44500000449,2
17,83,54,50,FALSE,2182.20499999006,2
17,84,50,56,TRUE,1046.68500000844,3
17,85,50,56,TRUE,1258.87999999395,3
17,86,50,54,TRUE,1367.59500000335,3
17,87,54,50,FALSE,1705.40500000061,2
17,88,56,50,TRUE,1680.83999998635,2
17,89,50,56,TRUE,1275.44499999203,2
17,90,50,54,TRUE,1304.63499999314,3
17,91,54,50,TRUE,1360.64499999338,3
17,92,52,50,FALSE,1063.02000000142,4
17,93,50,54,TRUE,1526.23999999196,3
17,94,54,50,TRUE,1263.57000001008,3
17,95,52,50,FALSE,3743.09999999241,3
17,96,50,54,TRUE,1039.77499999746,4
17,97,50,54,TRUE,1357.55499999505,3
17,98,52,50,TRUE,1004.53500000003,3
17,99,50,52,TRUE,958.794999998645,4
17,100,50,52,TRUE,1297.82000000705,3
17,101,50,52,TRUE,1171.17999999027,3
17,102,52,50,TRUE,1717.15000001132,2
17,103,50,52,TRUE,961.985000001732,4
17,104,52,50,TRUE,2170.99499999313,3
17,105,50,52,TRUE,1101.67499999807,3
17,106,52,50,FALSE,1914.31500000181,2
17,107,50,54,TRUE,1363.20500000147,2
17,108,50,54,TRUE,1166.04000001098,3
17,109,50,52,FALSE,1860.98499999207,1
17,110,50,54,TRUE,1976.11499999766,1
17,111,54,50,TRUE,2093.9650000073,1
17,112,50,52,TRUE,1812.40499998967,1
17,113,52,50,FALSE,1250.67500000296,1
17,114,54,50,FALSE,1935.97500000033,1
17,115,50,56,TRUE,1123.34499999997,2
17,116,56,50,FALSE,1612.57499999192,2
17,117,50,58,TRUE,2533.99999999965,2
17,118,58,50,TRUE,2240.84500000754,2
17,119,56,50,FALSE,2146.74000001105,1
17,120,58,50,TRUE,1721.15500000655,1
18,1,50,70,TRUE,1606.87499999767,2
18,2,70,50,TRUE,1242.08500000532,3
18,3,68,50,TRUE,1585.29000000271,2
18,4,68,50,TRUE,1589.86000000004,3
18,5,50,66,TRUE,939.255000004778,5
18,6,50,66,TRUE,1962.49499999976,2
18,7,64,50,TRUE,1271.44499999849,3
18,8,50,64,TRUE,1010.18499999918,5
18,9,62,50,TRUE,927.389999997104,2
18,10,62,50,FALSE,1821.23000000138,3
18,11,64,50,TRUE,1088.85500000179,3
18,12,64,50,TRUE,1169.8699999979,4
18,13,50,62,FALSE,1931.64499999693,2
18,14,64,50,TRUE,955.785000005562,4
18,15,50,64,TRUE,976.705000000948,5
18,16,62,50,TRUE,947.430000000168,3
18,17,50,62,TRUE,836.755000003905,4
18,18,60,50,TRUE,1246.07000000105,2
18,19,50,60,TRUE,1258.9650000009,3
18,20,50,58,TRUE,1569.63499999983,3
18,21,50,58,TRUE,985.420000004524,3
18,22,56,50,TRUE,1370.01500000042,2
18,23,50,56,TRUE,898.000000001048,4
18,24,50,54,TRUE,923.385000001872,4
18,25,50,54,TRUE,870.934999999008,3
18,26,52,50,FALSE,1273.50000000297,3
18,27,54,50,FALSE,1408.45999999874,3
18,28,50,56,TRUE,927.204999999958,4
18,29,50,56,TRUE,998.209999997925,3
18,30,50,54,FALSE,1201.80000000255,2
18,31,56,50,FALSE,1045.7150000002,3
18,32,58,50,TRUE,840.299999996205,5
18,33,50,58,TRUE,986.460000000079,3
18,34,50,56,TRUE,1159.10500000609,3
18,35,56,50,TRUE,950.385000003735,3
18,36,50,54,FALSE,1749.24000000465,2
18,37,56,50,TRUE,2092.44500000204,1
18,38,56,50,TRUE,1104.66499999893,3
18,39,54,50,TRUE,1060.54999999469,2
18,40,50,54,TRUE,1086.05499999976,2
18,41,50,52,FALSE,1145.46500000142,3
18,42,54,50,FALSE,927.664999995613,4
18,43,56,50,TRUE,1346.9150000019,4
18,44,56,50,TRUE,1606.11999999674,2
18,45,54,50,TRUE,988.624999998137,3
18,46,54,50,TRUE,1077.98999999795,2
18,47,52,50,FALSE,879.430000000866,3
18,48,50,54,TRUE,1349.77999999683,2
18,49,54,50,FALSE,1342.60999999969,2
18,50,56,50,TRUE,1220.82000000228,1
18,51,50,56,TRUE,834.944999995059,5
18,52,50,54,TRUE,1836.13999999943,2
18,53,54,50,FALSE,1298.75999999786,2
18,54,56,50,TRUE,851.64999999688,3
18,55,50,56,TRUE,813.695000004373,2
18,56,54,50,TRUE,1204.52499999374,3
18,57,54,50,FALSE,1020.70500000264,3
18,58,50,56,TRUE,962.79499999946,3
18,59,50,56,TRUE,984.035000001313,3
18,60,50,54,FALSE,1407.03499999654,3
18,61,56,50,FALSE,919.984999993176,4
18,62,50,58,TRUE,1016.68499999505,2
18,63,58,50,TRUE,1293.61000000063,3
18,64,56,50,TRUE,1239.73499999556,2
18,65,50,56,TRUE,753.744999994524,4
18,66,54,50,TRUE,1167.41000000184,3
18,67,50,54,TRUE,817.040000001725,4
18,68,52,50,FALSE,863.564999999653,2
18,69,50,54,TRUE,794.159999997646,5
18,70,54,50,FALSE,1489.80000000302,2
18,71,56,50,TRUE,876.304999997956,3
18,72,56,50,TRUE,1143.30000000336,3
18,73,50,54,TRUE,895.120000001043,3
18,74,54,50,TRUE,1523.29499999905,2
18,75,50,52,TRUE,824.000000000524,3
18,76,50,52,FALSE,969.850000001315,2
18,77,54,50,TRUE,901.395000000775,5
18,78,54,50,FALSE,998.275000005378,3
18,79,56,50,TRUE,890.565000001516,3
18,80,56,50,TRUE,829.250000002503,3
18,81,50,54,TRUE,906.199999997625,2
18,82,54,50,TRUE,877.670000001672,3
18,83,50,52,TRUE,1121.67500000214,3
18,84,50,52,TRUE,1297.01500000374,2
18,85,52,50,FALSE,875.03999999899,3
18,86,54,50,FALSE,858.365000000049,2
18,87,56,50,TRUE,856.935000003432,3
18,88,56,50,TRUE,880.010000000766,4
18,89,50,54,FALSE,1792.5649999961,3
18,90,56,50,FALSE,1199.24000000174,2
18,91,58,50,TRUE,941.384999998263,2
18,92,58,50,TRUE,1062.26500000048,2
18,93,50,56,FALSE,1016.08999999735,1
18,94,50,58,TRUE,886.944999998377,3
18,95,50,58,TRUE,1052.64499999612,2
18,96,56,50,FALSE,815.060000000813,2
18,97,50,58,TRUE,1386.59500000358,1
18,98,58,50,TRUE,859.824999999546,2
18,99,56,50,FALSE,1028.78500000224,3
18,100,58,50,FALSE,1164.9350000007,2
18,101,60,50,TRUE,899.67500000057,3
18,102,50,60,TRUE,1113.77000000357,4
18,103,58,50,TRUE,1686.47000000055,2
18,104,58,50,FALSE,1426.95999999705,1
18,105,50,60,TRUE,859.539999997651,3
18,106,60,50,TRUE,891.524999999092,3
18,107,58,50,TRUE,806.400000001304,5
18,108,50,58,FALSE,1241.3149999993,2
18,109,60,50,FALSE,1107.935,2
18,110,62,50,TRUE,1255.57999999728,3
18,111,62,50,FALSE,951.885000002221,3
18,112,64,50,TRUE,1240.58499999956,2
18,113,64,50,TRUE,831.099999995786,3
18,114,50,62,TRUE,990.259999998671,3
18,115,50,62,TRUE,748.415000001842,5
18,116,60,50,TRUE,980.360000001383,3
18,117,60,50,FALSE,1016.92000000185,3
18,118,62,50,TRUE,1205.00000000175,2
18,119,50,62,TRUE,879.334999997809,3
18,120,50,60,TRUE,737.690000001749,3
19,1,70,50,TRUE,1191.47499999963,5
19,2,50,70,TRUE,976.085000031162,6
19,3,50,68,TRUE,1940.65499998396,3
19,4,50,68,TRUE,919.185000006109,6
19,5,66,50,TRUE,1155.13999998802,6
19,6,50,66,TRUE,1109.90999999922,5
19,7,64,50,TRUE,2393.46500003012,5
19,8,50,64,TRUE,1330.55999997305,5
19,9,50,62,TRUE,2718.99000002304,3
19,10,62,50,TRUE,1073.93000001321,4
19,11,50,60,TRUE,3883.88999999734,2
19,12,50,60,TRUE,1324.17999999598,4
19,13,50,58,FALSE,2757.44499999564,1
19,14,60,50,TRUE,975.0800000038,5
19,15,50,60,TRUE,1374.95500000659,5
19,16,50,58,FALSE,2825.62000001781,2
19,17,50,60,TRUE,1424.39499998,2
19,18,50,60,TRUE,1579.44000000134,3
19,19,58,50,TRUE,1499.01999998838,4
19,20,58,50,TRUE,2523.48999999231,1
19,21,50,56,TRUE,2753.5650000209,2
19,22,50,56,TRUE,1209.74000002025,3
19,23,50,54,FALSE,1797.95499995816,2
19,24,50,56,TRUE,1169.87500002142,4
19,25,50,56,TRUE,1408.79499999573,4
19,26,54,50,TRUE,1334.97999998508,4
19,27,54,50,TRUE,1125.14499999816,4
19,28,52,50,TRUE,1106.31000000285,4
19,29,50,52,FALSE,1644.78499995312,2
19,30,50,54,TRUE,2494.39500004519,1
19,31,54,50,TRUE,1145.30500001274,4
19,32,52,50,TRUE,1201.67500001844,4
19,33,50,52,TRUE,1572.21499999287,3
19,34,50,52,TRUE,6457.3499999824,2
19,35,50,52,TRUE,1245.73999998393,5
19,36,52,50,TRUE,1606.40499996953,4
19,37,50,52,FALSE,1471.20999998879,3
19,38,54,50,FALSE,3484.04000001028,1
19,39,50,56,TRUE,2917.82500001136,1
19,40,56,50,TRUE,1351.69500001939,3
19,41,50,54,TRUE,1049.75999996532,5
19,42,54,50,TRUE,2676.30499997176,3
19,43,52,50,TRUE,1172.80000000028,4
19,44,50,52,TRUE,1161.65500000352,4
19,45,52,50,TRUE,970.620000036433,6
19,46,50,52,FALSE,4183.37000004249,2
19,47,50,54,TRUE,2009.0649999911,3
19,48,54,50,TRUE,1085.92999994289,4
19,49,52,50,FALSE,1118.51999995997,3
19,50,50,54,FALSE,7265.99500002339,3
19,51,50,56,TRUE,1957.44500000728,4
19,52,56,50,TRUE,1064.19500004267,5
19,53,50,54,TRUE,2051.65000003763,2
19,54,50,54,FALSE,1130.67499996396,4
19,55,50,56,FALSE,1833.63499998813,1
19,56,50,58,FALSE,3298.67500002729,2
19,57,60,50,TRUE,1166.77000001073,2
19,58,60,50,TRUE,1031.68499999447,5
19,59,50,58,TRUE,1142.00499997241,6
19,60,50,58,FALSE,1433.14500001725,5
19,61,50,60,TRUE,987.704999977723,5
19,62,50,60,TRUE,2514.52999998583,4
19,63,58,50,TRUE,1808.85000003036,3
19,64,58,50,TRUE,1066.28499994986,5
19,65,50,56,TRUE,2128.395000007,2
19,66,56,50,TRUE,1106.73500003759,5
19,67,50,54,FALSE,1712.48499996727,4
19,68,56,50,TRUE,1032.48999995412,6
19,69,50,56,TRUE,1764.46999999462,3
19,70,54,50,TRUE,974.264999968,5
19,71,50,54,FALSE,1044.3699999596,5
19,72,56,50,TRUE,930.400000012014,5
19,73,56,50,TRUE,1394.72000004025,6
19,74,54,50,TRUE,1137.19999999739,6
19,75,50,54,TRUE,1776.92500001285,3
19,76,52,50,TRUE,1013.80000001518,6
19,77,52,50,FALSE,1560.59000000823,3
19,78,54,50,TRUE,1570.16000000294,4
19,79,54,50,TRUE,912.76499995729,5
19,80,52,50,TRUE,2264.30999999866,2
19,81,50,52,FALSE,1166.18000000017,5
19,82,54,50,TRUE,910.56499996921,5
19,83,50,54,FALSE,1370.67499995464,4
19,84,50,56,FALSE,2583.74999999069,2
19,85,50,58,TRUE,2074.68000001973,1
19,86,58,50,TRUE,1031.40999999596,5
19,87,50,56,FALSE,996.189999976195,5
19,88,50,58,TRUE,2637.72499997867,6
19,89,58,50,TRUE,826.314999954775,6
19,90,50,56,FALSE,4687.55999999121,1
19,91,50,58,TRUE,1414.97500002151,3
19,92,58,50,TRUE,1672.79500002041,3
19,93,56,50,FALSE,1030.48499999568,3
19,94,50,58,TRUE,897.549999994226,5
19,95,58,50,TRUE,1110.69500003941,6
19,96,50,56,TRUE,2128.65000002785,3
19,97,56,50,TRUE,811.905000009574,6
19,98,54,50,TRUE,1210.20999999018,1
19,99,50,54,TRUE,1277.81500003766,3
19,100,50,52,TRUE,1672.04999999376,1
19,101,52,50,TRUE,920.399999944493,5
19,102,52,50,FALSE,1817.26000003982,1
19,103,50,54,FALSE,2061.15999998292,1
19,104,56,50,TRUE,912.844999984372,4
19,105,50,56,TRUE,1062.10999999894,4
19,106,50,54,TRUE,1186.84499996016,4
19,107,50,54,FALSE,2223.6050000065,2
19,108,50,56,FALSE,995.674999954645,4
19,109,50,58,TRUE,932.834999985062,6
19,110,58,50,TRUE,2951.84499997413,1
19,111,56,50,TRUE,1301.74000002444,1
19,112,50,56,TRUE,1431.15999997826,4
19,113,54,50,TRUE,1039.59000000032,5
19,114,50,54,FALSE,1208.70999997715,4
19,115,56,50,TRUE,1549.37000002246,5
19,116,50,56,FALSE,1619.66999998549,2
19,117,50,58,TRUE,1199.33999999193,4
19,118,50,58,TRUE,897.700000030454,5
19,119,56,50,TRUE,996.050000016112,5
19,120,56,50,TRUE,1017.7150000236,6
20,1,70,50,TRUE,1850.17499999958,5
20,2,50,70,TRUE,707.999999998719,5
20,3,50,68,TRUE,520.795000004,6
20,4,50,68,TRUE,2542.11500000383,5
20,5,66,50,TRUE,633.609999997134,5
20,6,50,66,TRUE,2287.02000000339,6
20,7,64,50,TRUE,1182.2650000031,3
20,8,64,50,TRUE,661.855000005744,3
20,9,62,50,FALSE,1410.5899999995,3
20,10,64,50,TRUE,1172.60499999975,2
20,11,64,50,TRUE,828.489999999874,5
20,12,50,62,TRUE,549.099999996542,2
20,13,62,50,FALSE,548.8800000021,2
20,14,50,64,TRUE,636.035000003176,5
20,15,64,50,TRUE,1287.93000000587,4
20,16,62,50,TRUE,1442.68000000011,3
20,17,50,62,TRUE,1136.78999999684,5
20,18,60,50,TRUE,782.364999999118,1
20,19,60,50,TRUE,924.899999998161,4
20,20,50,58,TRUE,760.55500000075,2
20,21,58,50,TRUE,582.009999998263,3
20,22,50,56,TRUE,1222.73999999743,3
20,23,50,56,TRUE,826.750000000175,5
20,24,50,54,TRUE,867.644999998447,2
20,25,50,54,TRUE,1278.90999999363,1
20,26,50,52,TRUE,1002.16499999806,3
20,27,50,52,TRUE,995.184999999765,3
20,28,52,50,FALSE,894.9500000017,3
20,29,50,54,TRUE,972.759999996924,5
20,30,54,50,FALSE,1222.08500000124,2
20,31,56,50,FALSE,768.219999998109,3
20,32,50,58,TRUE,725.404999997409,2
20,33,58,50,FALSE,893.039999995381,4
20,34,60,50,TRUE,1316.61499999609,3
20,35,50,60,TRUE,937.554999996792,4
20,36,58,50,TRUE,876.270000000659,5
20,37,50,58,TRUE,890.274999997928,5
20,38,50,56,TRUE,848.565000000235,4
20,39,50,56,TRUE,1445.05999999819,5
20,40,50,54,TRUE,777.349999996659,6
20,41,50,54,TRUE,1229.04999999446,4
20,42,52,50,FALSE,5563.47500000265,2
20,43,54,50,TRUE,1456.92000000417,2
20,44,50,54,TRUE,1005.69499999983,4
20,45,52,50,TRUE,1463.80000000499,3
20,46,52,50,TRUE,1549.28500000096,3
20,47,52,50,TRUE,1140.15999999538,5
20,48,50,52,TRUE,785.940000001574,6
20,49,50,52,TRUE,1048.01500000031,6
20,50,52,50,TRUE,1268.28499999829,5
20,51,52,50,FALSE,2004.0599999993,1
20,52,54,50,TRUE,1018.1600000069,4
20,53,50,54,TRUE,1554.29499999445,6
20,54,52,50,TRUE,1124.41499999841,5
20,55,52,50,TRUE,731.944999999541,3
20,56,52,50,FALSE,782.845000001544,2
20,57,54,50,TRUE,783.110000003944,5
20,58,54,50,TRUE,1666.64999999921,1
20,59,52,50,TRUE,895.944999996573,1
20,60,50,52,TRUE,843.849999997474,1
20,61,50,52,FALSE,857.985000002373,3
20,62,50,54,FALSE,750.944999999774,3
20,63,50,56,TRUE,918.714999999793,5
20,64,50,56,FALSE,677.86999999953,1
20,65,58,50,TRUE,848.06500000559,2
20,66,50,58,TRUE,541.80500000075,6
20,67,56,50,TRUE,586.544999998296,5
20,68,50,56,TRUE,866.099999999278,6
20,69,50,54,TRUE,1300.48000000534,3
20,70,54,50,FALSE,598.319999997329,1
20,71,50,56,TRUE,682.164999998349,2
20,72,50,56,TRUE,631.729999993695,4
20,73,54,50,TRUE,773.460000003979,4
20,74,54,50,TRUE,1360.49999999523,5
20,75,50,52,FALSE,988.795000004757,5
20,76,54,50,FALSE,1050.77999999776,3
20,77,50,56,TRUE,655.424999997194,2
20,78,56,50,TRUE,1466.88500000164,4
20,79,54,50,FALSE,1018.58499999798,4
20,80,56,50,FALSE,909.695000002102,5
20,81,50,58,FALSE,931.670000005397,1
20,82,60,50,TRUE,1196.7799999984,4
20,83,60,50,TRUE,796.770000000834,5
20,84,50,58,TRUE,815.559999995457,4
20,85,58,50,TRUE,1349.12999999506,4
20,86,56,50,TRUE,762.354999998934,5
20,87,56,50,TRUE,712.604999993346,4
20,88,50,54,FALSE,1533.51500000281,3
20,89,56,50,TRUE,623.869999995804,1
20,90,56,50,TRUE,1002.78000000253,1
20,91,54,50,TRUE,928.485000004002,3
20,92,50,54,FALSE,1052.66999999731,4
20,93,56,50,TRUE,860.404999999446,5
20,94,56,50,TRUE,859.120000000985,4
20,95,54,50,TRUE,993.989999995392,3
20,96,50,54,TRUE,680.035000004864,6
20,97,52,50,TRUE,1107.75499999727,3
20,98,52,50,TRUE,967.914999993809,3
20,99,50,52,TRUE,1357.37999999401,3
20,100,50,52,FALSE,901.755000006233,1
20,101,50,54,FALSE,822.999999996682,3
20,102,50,56,FALSE,846.559999998135,3
20,103,58,50,TRUE,810.245000000577,3
20,104,58,50,TRUE,783.694999998261,3
20,105,56,50,TRUE,790.670000002137,4
20,106,50,56,FALSE,1894.14500000566,4
20,107,50,58,FALSE,956.109999999171,2
20,108,60,50,TRUE,712.225000002945,4
20,109,60,50,TRUE,669.134999996459,4
20,110,58,50,TRUE,587.400000003981,4
20,111,58,50,TRUE,600.160000001779,3
20,112,50,56,TRUE,916.295000002719,3
20,113,50,56,FALSE,1827.49999999942,3
20,114,58,50,TRUE,733.789999998407,4
20,115,58,50,FALSE,1037.58499999822,3
20,116,50,60,TRUE,770.774999997229,4
20,117,50,60,TRUE,1430.33000000287,3
20,118,50,58,FALSE,816.604999999981,1
20,119,50,60,TRUE,643.739999999525,6
20,120,50,60,TRUE,640.785000003234,5
21,1,50,70,TRUE,832,4
21,2,70,50,TRUE,932,6
21,3,50,68,TRUE,985,6
21,4,50,68,TRUE,951,6
21,5,50,66,TRUE,770,6
21,6,66,50,TRUE,926,5
21,7,50,64,TRUE,1046,6
21,8,50,64,TRUE,908,6
21,9,50,62,TRUE,1104,4
21,10,50,62,TRUE,2006,3
21,11,50,60,TRUE,1099,3
21,12,50,60,TRUE,1476,1
21,13,58,50,TRUE,1734,5
21,14,50,58,TRUE,1167,6
21,15,56,50,TRUE,1641,2
21,16,50,56,TRUE,1545,3
21,17,54,50,TRUE,1331,3
21,18,54,50,TRUE,2385,1
21,19,52,50,TRUE,1032,5
21,20,52,50,FALSE,2158,3
21,21,50,54,TRUE,1213,3
21,22,54,50,FALSE,1897,4
21,23,50,56,TRUE,1222,4
21,24,50,56,FALSE,1511,2
21,25,58,50,FALSE,1714,6
21,26,60,50,TRUE,1998,2
21,27,60,50,TRUE,1774,2
21,28,50,58,TRUE,1400,5
21,29,50,58,TRUE,2291,1
21,30,50,56,TRUE,975,5
21,31,56,50,TRUE,1437,5
21,32,54,50,FALSE,2029,2
21,33,56,50,FALSE,1039,3
21,34,50,58,TRUE,1098,4
21,35,58,50,TRUE,1859,2
21,36,50,56,TRUE,1259,5
21,37,50,56,TRUE,1012,6
21,38,54,50,FALSE,1329,3
21,39,50,56,FALSE,1824,1
21,40,50,58,TRUE,928,2
21,41,50,58,TRUE,1062,5
21,42,56,50,TRUE,1308,6
21,43,50,56,TRUE,859,6
21,44,50,54,TRUE,975,5
21,45,50,54,TRUE,1502,2
21,46,52,50,FALSE,890,3
21,47,54,50,TRUE,1034,5
21,48,54,50,FALSE,1282,4
21,49,50,56,TRUE,1571,5
21,50,56,50,FALSE,1922,2
21,51,58,50,TRUE,1006,5
21,52,50,58,TRUE,1343,3
21,53,56,50,FALSE,2716,1
21,54,50,58,TRUE,1291,3
21,55,50,58,TRUE,1267,3
21,56,56,50,FALSE,981,4
21,57,58,50,TRUE,1092,5
21,58,58,50,TRUE,1471,4
21,59,50,56,TRUE,893,3
21,60,50,56,FALSE,1600,2
21,61,58,50,FALSE,1405,4
21,62,60,50,TRUE,1303,3
21,63,60,50,TRUE,1060,5
21,64,50,58,TRUE,997,4
21,65,58,50,TRUE,1129,5
21,66,50,56,TRUE,1158,6
21,67,50,56,TRUE,2383,6
21,68,54,50,TRUE,1400,3
21,69,54,50,FALSE,1531,4
21,70,56,50,TRUE,1037,5
21,71,56,50,TRUE,1347,3
21,72,54,50,TRUE,1402,3
21,73,54,50,TRUE,3331,1
21,74,52,50,FALSE,2418,1
21,75,54,50,TRUE,1085,6
21,76,54,50,TRUE,1553,3
21,77,50,52,FALSE,2120,3
21,78,54,50,FALSE,1096,4
21,79,50,56,TRUE,1357,5
21,80,56,50,TRUE,2662,3
21,81,50,54,TRUE,963,5
21,82,54,50,TRUE,2063,2
21,83,52,50,FALSE,1102,4
21,84,54,50,FALSE,1684,3
21,85,56,50,TRUE,1453,4
21,86,56,50,TRUE,1311,6
21,87,54,50,FALSE,1057,6
21,88,56,50,TRUE,1831,3
21,89,50,56,TRUE,969,6
21,90,50,54,TRUE,853,4
21,91,54,50,TRUE,1174,3
21,92,52,50,FALSE,1227,6
21,93,54,50,TRUE,1286,4
21,94,54,50,TRUE,2127,3
21,95,50,52,TRUE,1434,2
21,96,52,50,FALSE,1089,6
21,97,54,50,FALSE,836,6
21,98,56,50,TRUE,1303,3
21,99,50,56,TRUE,1009,5
21,100,54,50,FALSE,1743,2
21,101,56,50,TRUE,1337,5
21,102,56,50,TRUE,1915,4
21,103,54,50,FALSE,1110,2
21,104,50,56,TRUE,661,6
21,105,56,50,TRUE,1232,5
21,106,54,50,TRUE,1605,1
21,107,54,50,FALSE,1210,2
21,108,56,50,TRUE,1003,3
21,109,56,50,TRUE,1650,4
21,110,54,50,TRUE,2282,1
21,111,50,54,TRUE,1247,1
21,112,52,50,TRUE,1247,5
21,113,52,50,TRUE,1979,3
21,114,50,52,TRUE,947,5
21,115,50,52,TRUE,1372,5
21,116,50,52,TRUE,1000,6
21,117,52,50,TRUE,1518,6
21,118,52,50,FALSE,1070,6
21,119,54,50,TRUE,1012,6
21,120,54,50,TRUE,2279,2
22,1,70,50,TRUE,4178.37499999951,1
22,2,70,50,TRUE,2910.13999999996,3
22,3,50,68,TRUE,2061.24499999714,3
22,4,68,50,TRUE,1402.224999998,4
22,5,66,50,TRUE,5429.37999999776,1
22,6,50,66,TRUE,950.404999999591,4
22,7,64,50,TRUE,888.960000000225,5
22,8,64,50,TRUE,1057.09000000206,4
22,9,62,50,TRUE,889.4650000002,4
22,10,50,62,TRUE,910.780000001978,5
22,11,60,50,TRUE,1178.95499999941,3
22,12,50,60,FALSE,3434.3200000003,1
22,13,62,50,TRUE,843.544999999722,5
22,14,62,50,TRUE,1529.22499999841,2
22,15,60,50,FALSE,1432.40000000151,3
22,16,50,62,TRUE,1157.2500000002,3
22,17,50,62,FALSE,897.734999998647,2
22,18,50,64,TRUE,828.580000001239,4
22,19,64,50,TRUE,1176.46999999852,3
22,20,62,50,TRUE,1231.76999999851,4
22,21,62,50,FALSE,1441.73500000034,1
22,22,64,50,TRUE,882.400000002235,4
22,23,64,50,TRUE,829.905000002327,4
22,24,62,50,FALSE,984.599999999773,4
22,25,64,50,TRUE,1082.00000000215,1
22,26,64,50,TRUE,791.300000000774,3
22,27,62,50,FALSE,1009.9999999984,1
22,28,64,50,TRUE,845.43499999927,3
22,29,64,50,TRUE,1024.52500000072,3
22,30,62,50,TRUE,994.825000001583,3
22,31,50,62,FALSE,3709.0500000013,3
22,32,64,50,TRUE,3017.3649999997,1
22,33,64,50,TRUE,891.2049999999,1
22,34,62,50,TRUE,1397.32999999978,3
22,35,50,62,TRUE,1248.81499999901,3
22,36,60,50,TRUE,4047.23999999987,1
22,37,50,60,TRUE,771.010000000388,3
22,38,58,50,TRUE,1657.49999999753,3
22,39,58,50,TRUE,1220.16000000076,3
22,40,50,56,TRUE,1113.6800000022,3
22,41,56,50,TRUE,1109.31999999957,3
22,42,50,54,TRUE,1055.50500000027,2
22,43,54,50,TRUE,1046.155,2
22,44,50,52,TRUE,956.719999998313,3
22,45,52,50,TRUE,1030.61499999967,3
22,46,50,52,TRUE,895.155000001978,4
22,47,52,50,TRUE,1252.51000000208,2
22,48,50,52,FALSE,1237.64499999743,2
22,49,50,54,FALSE,1246.85499999759,3
22,50,56,50,FALSE,863.659999999072,3
22,51,50,58,FALSE,1148.9900000015,2
22,52,50,60,TRUE,935.884999998962,3
22,53,50,60,FALSE,1024.85000000161,3
22,54,62,50,TRUE,942.994999997609,2
22,55,62,50,TRUE,1102.18000000168,4
22,56,50,60,TRUE,848.405000000639,4
22,57,50,60,FALSE,1247.35499999952,4
22,58,50,62,TRUE,1033.09499999887,4
22,59,50,62,TRUE,1432.05000000307,2
22,60,50,60,FALSE,1910.92500000013,2
22,61,62,50,TRUE,1976.10999999961,1
22,62,62,50,FALSE,1239.26500000016,1
22,63,50,64,TRUE,2141.78000000175,1
22,64,50,64,TRUE,3504.65999999869,3
22,65,50,62,TRUE,1292.92500000156,3
22,66,62,50,TRUE,1173.65000000063,1
22,67,60,50,TRUE,163809.409999998,1
22,68,50,60,TRUE,830.245000001043,2
22,69,58,50,TRUE,1910.40500000236,2
22,70,58,50,TRUE,1078.89499999874,3
22,71,50,56,TRUE,902.710000002058,3
22,72,50,56,TRUE,927.410000000265,3
22,73,54,50,FALSE,724.880000001634,3
22,74,50,56,FALSE,1264.03000000207,3
22,75,50,58,TRUE,751.595000001485,3
22,76,58,50,TRUE,849.565000000468,3
22,77,56,50,FALSE,1056.59000000008,3
22,78,58,50,TRUE,868.279999998747,3
22,79,58,50,FALSE,775.044999998529,3
22,80,60,50,TRUE,848.420000002137,3
22,81,50,60,TRUE,814.170000001497,3
22,82,58,50,TRUE,874.124999998428,2
22,83,50,58,TRUE,861.134999999194,3
22,84,50,56,TRUE,885.229999999865,3
22,85,56,50,TRUE,1247.03500000038,3
22,86,54,50,FALSE,895.209999998799,1
22,87,50,56,TRUE,1519.79500000016,2
22,88,56,50,TRUE,898.325000001932,3
22,89,54,50,TRUE,1466.73999999982,3
22,90,54,50,TRUE,7864.58499999938,1
22,91,52,50,TRUE,940.215000002296,3
22,92,50,52,FALSE,1080.93999999983,3
22,93,54,50,TRUE,846.349999999744,3
22,94,54,50,FALSE,928.354999999981,1
22,95,50,56,FALSE,999.264999998617,3
22,96,50,58,TRUE,1011.03000000142,3
22,97,50,58,FALSE,1604.4350000011,1
22,98,60,50,TRUE,707.669999999751,3
22,99,60,50,TRUE,704.195000002102,3
22,100,58,50,TRUE,932.055000001157,3
22,101,58,50,FALSE,943.090000000666,3
22,102,50,60,TRUE,862.114999999932,3
22,103,50,60,TRUE,780.655000002356,3
22,104,50,58,FALSE,785.925000000163,3
22,105,50,60,TRUE,902.464999999152,1
22,106,60,50,TRUE,871.835000001709,3
22,107,50,58,FALSE,1202.16000000073,3
22,108,50,60,TRUE,866.734999999637,3
22,109,50,60,TRUE,840.925000000396,3
22,110,58,50,TRUE,911.169999999343,3
22,111,58,50,TRUE,1101.47499999951,3
22,112,56,50,TRUE,825.630000002915,3
22,113,50,56,TRUE,746.10000000021,3
22,114,54,50,TRUE,884.910000000731,3
22,115,54,50,FALSE,2867.80000000005,3
22,116,50,56,FALSE,871.91999999783,3
22,117,50,58,TRUE,838.370000001276,3
22,118,58,50,TRUE,866.755000002799,4
22,119,56,50,TRUE,945.540000000619,4
